X,Y,fid,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-111.971001,41.236683,4282,636140,17Th St @ 369 E,Ogden,Weber,636140,636140,41.236683,-111.971001,,,F618,Flex Bus,84404,,
-111.970945,41.236792,4283,636141,17Th St @ 370 E,Ogden,Weber,636141,636141,41.236792,-111.970945,,,F618,Flex Bus,84404,,
-111.968703,41.1676120000001,4284,636142,Adams Ave Pkwy / 5300 S (SB),Washington Terrace,Weber,636142,636142,41.167612,-111.968703,1,0,612,Bus,84405,1.44,0.31
-112.025887,41.165579,4285,636144,1900 W @ 5372 S  (Roy),Roy,Weber,636144,636144,41.165579,-112.025887,29,19,"470, 640",Bus,84067,29.43,19.48
-111.973769,41.2270510000001,4286,636145,22Nd St @ 276 E,Ogden,Weber,636145,636145,41.227051,-111.973769,1,5,470,Bus,84401,1.13,4.53
-112.025898,41.1686740000001,4287,636148,1900 W @ 5236 S,Roy,Weber,636148,636148,41.168674,-112.025898,4,1,640,Bus,84067,4.12,1.19
-111.968472,41.1671190000001,4288,636149,Adams Ave Pkwy / 5300 S (NB),Washington Terrace,Weber,636149,636149,41.167119,-111.968472,1,2,612,Bus,84405,1.13,2.11
-112.014465,41.1836030000001,4289,636150,4400 S @ 1368 W,Ogden,Weber,636150,636150,41.183603,-112.014465,0,0,640,Bus,84405,0.1,0.31
-111.983134,41.2034600000001,4290,636152,33Rd St @ 240 W,Ogden,Weber,636152,636152,41.20346,-111.983134,,,F618,Flex Bus,84401,,
-112.016264,41.183476,4291,636153,4400 S @ 1607 W,Roy,Weber,636153,636153,41.183476,-112.016264,0,0,640,Bus,84067,0.15,0.15
-111.971272,41.2144500000001,4292,636157,28Th St @ 376 E,Ogden,Weber,636157,636157,41.21445,-111.971272,1,8,455,Bus,84401,0.51,7.99
-111.978495,41.230559,4293,636161,Wall Ave @ 2038 S,Ogden,Weber,636161,636161,41.230559,-111.978495,1,14,"455, 470, 630, F618",Bus,84401,1.49,13.91
-111.979284,41.1970230000001,4294,636163,Wall Ave / 36th St (NB),South Ogden,Weber,636163,636163,41.197023,-111.979284,80,60,"470, 640",Bus,84405,80.48,60.38
-112.032328,41.1865790000001,4295,636164,2175 W / 4250 S (SB),Roy,Weber,636164,636164,41.186579,-112.032328,2,2,604,Bus,84067,1.54,1.85
-112.032227,41.1865320000001,4296,636165,2175 W / 4250 S (NB),Roy,Weber,636165,636165,41.186532,-112.032227,0,1,604,Bus,84067,0.05,0.82
-112.029689,41.1833970000001,4297,636166,4400 S / 2050 W (EB),Roy,Weber,636166,636166,41.183397,-112.029689,1,0,604,Bus,84067,1.44,0.41
-112.02951,41.183501,4298,636167,4400 S / 2050 W (WB),Roy,Weber,636167,636167,41.183501,-112.02951,0,1,604,Bus,84067,0.1,0.88
-112.033258,41.190591,4299,636168,4000 S / 2175 W (EB),Roy,Weber,636168,636168,41.190591,-112.033258,5,6,604,Bus,84067,4.79,5.51
-111.977514,41.270109,4300,636169,Wall Ave @ 668 N,Harrisville,Weber,636169,636169,41.270109,-111.977514,0,2,645,Bus,84404,0.1,1.75
-112.032178,41.189674,4301,636170,2175 W / 4000 S (NB),Roy,Weber,636170,636170,41.189674,-112.032178,1,1,604,Bus,84067,0.93,0.82
-111.987115,41.185211,4302,636171,Riverdale Rd @ 4267 S,Riverdale,Weber,636171,636171,41.185211,-111.987115,6,7,"470, 640",Bus,84405,6.38,7.32
-111.977565,41.2675860000001,4303,636173,Wall Ave @ 466 N,Harrisville,Weber,636173,636173,41.267586,-111.977565,18,26,"630, 645",Bus,84404,18.17,25.76
-111.971179,41.1972870000001,4304,636174,Washington Blvd / 36th St (SB),South Ogden,Weber,636174,636174,41.197287,-111.971179,19,54,612,Bus,84403,19.25,54.3
-112.026722,41.183408,4305,636175,4400 S / 1950 W (EB),Roy,Weber,636175,636175,41.183408,-112.026722,1,8,604,Bus,84067,1.29,8.09
-111.970187,41.2416830000001,4306,636178,Washington Blvd / 14th St (SB),Ogden,Weber,636178,636178,41.241683,-111.970187,9,2,"612, 613, 676, F618",Bus,84404,8.7,2.32
-111.979628,41.231299,4307,636179,20Th St @ 120 W,Ogden,Weber,636179,636179,41.231299,-111.979628,,,F620,Flex Bus,84401,,
-111.971265,41.193447,4308,636180,Washington Blvd / 38th St (SB),South Ogden,Weber,636180,636180,41.193447,-111.971265,8,42,612,Bus,84403,7.56,41.84
-111.971302,41.1916120000001,4309,636181,Washington Blvd / 39th St (SB),South Ogden,Weber,636181,636181,41.191612,-111.971302,5,18,612,Bus,84403,4.63,17.72
-112.049537,41.1896830000001,4310,636184,Midland Dr / 4000 S (SB),West Haven,Weber,636184,636184,41.189683,-112.049537,1,0,604,Bus,84067,0.67,0.41
-112.049481,41.189381,4311,636185,Midland Dr / 4000 S (NB),Roy,Weber,636185,636185,41.189381,-112.049481,1,2,604,Bus,84067,1.13,1.7
-111.99443,41.26356,4312,636186,200 N @ 698 W (Ogden BDO),Ogden,Weber,636186,636186,41.26356,-111.99443,,,F618,Flex Bus,84404,,
-111.934781,41.150765,4313,636187,Highway 89 @ 6201 S,South Ogden,Weber,636187,636187,41.150765,-111.934781,0,1,455,Bus,84403,0.46,1.13
-111.96915,41.2759150000001,4314,636188,Washington Blvd / 1000 N (NB),Ogden,Weber,636188,636188,41.275915,-111.96915,1,3,"612, 645",Bus,84404,0.77,2.99
-112.046133,41.1906990000001,4315,636189,4000 S / 2775 W (WB),Roy,Weber,636189,636189,41.190699,-112.046133,2,3,"604, F620",Bus,84067,1.7,3.3
-112.054238,41.1855880000001,4316,636190,Midland Dr / 4275 S (SB),West Haven,Weber,636190,636190,41.185588,-112.054238,0,0,604,Bus,84067,0.1,0.1
-112.064605,41.1537290000001,4317,636191,3500 W @ 6039 S,Roy,Weber,636191,636191,41.153729,-112.064605,1,0,626,Bus,84067,1.44,0.21
-112.026168,41.170942,4318,636192,1900 W @ 5069 S,Roy,Weber,636192,636192,41.170942,-112.026168,2,6,640,Bus,84067,2.26,5.93
-111.959467,41.217989,4319,636193,Monroe Blvd @ 2619 S,Ogden,Weber,636193,636193,41.217989,-111.959467,2,1,645,Bus,84401,1.8,1.13
-111.961845,41.31737,4320,636195,3100 N / 575 E (EB),North Ogden,Weber,636195,636195,41.31737,-111.961845,4,7,612,Bus,84414,4.37,7.16
-111.971676,41.1722050000001,4321,636196,South Pointe Dr / 5000 S (SB),Washington Terrace,Weber,636196,636196,41.172205,-111.971676,1,12,612,Bus,84405,1.13,12.47
-111.968684,41.3013350000001,4322,636197,Washington Blvd / 2300 N (NB),North Ogden,Weber,636197,636197,41.301335,-111.968684,0,12,612,Bus,84414,0.31,11.59
-111.947824,41.2547640000001,4323,636200,Harrison Blvd @ 452 S,Ogden,Weber,636200,636200,41.254764,-111.947824,1,1,625,Bus,84404,0.51,1.29
-111.947972,41.258132,4324,636201,Harrison Blvd @ 263 S,Ogden,Weber,636201,636201,41.258132,-111.947972,3,2,625,Bus,84404,2.83,2.27
-111.948154,41.2511410000001,4325,636202,Harrison Blvd @ 717 S,Ogden,Weber,636202,636202,41.251141,-111.948154,5,3,625,Bus,84404,4.63,3.09
-111.948321,41.2593140000001,4326,636204,2Nd St @ 1182 E,Ogden,Weber,636204,636204,41.259314,-111.948321,1,2,625,Bus,84404,0.51,1.55
-111.970132,41.244019,4327,636207,Washington Blvd / 12th St (SB),Ogden,Weber,636207,636207,41.244019,-111.970132,86,36,"612, 613, F618",Bus,84404,86.4,36.37
-111.969615,41.2522680000001,4328,636208,Washington Blvd / 7th St (NB),Ogden,Weber,636208,636208,41.252268,-111.969615,11,33,612,Bus,84404,10.91,32.51
-111.970165,41.2273010000001,4329,636209,Washington Blvd / 22nd St (NB),Ogden,Weber,636209,636209,41.227301,-111.970165,14,7,"612, 674, 675",Bus,84401,14.46,7.06
-111.970435,41.2167390000001,4330,636210,Washington Blvd / 27th St (NB),Ogden,Weber,636210,636210,41.216739,-111.970435,77,74,"470, 612",Bus,84401,77.14,74.04
-111.96938,41.218619,4331,636211,26th St / Washington Blvd (WB),Ogden,Weber,636211,636211,41.218619,-111.96938,0,3,"473, 676",Bus,84401,0,2.58
-111.969702,41.218469,4332,636212,26th St / Washington Blvd (EB),Ogden,Weber,636212,636212,41.218469,-111.969702,1,0,473,Bus,84401,1.49,0.05
-111.942506,41.1535240000001,4333,636213,Ridgeline Dr @ 6023 E,South Ogden,Weber,636213,636213,41.153524,-111.942506,5,1,625,Bus,84405,4.63,0.57
-111.93849,41.151525,4334,636214,Skyline Dr @ 1550 E,South Ogden,Weber,636214,636214,41.151525,-111.93849,4,11,625,Bus,84405,3.96,10.87
-111.937541,41.151375,4335,636215,Skyline Drive @ 1585 East,South Ogden,Weber,636215,636215,41.151375,-111.937541,4,2,625,Bus,84405,4.48,1.85
-111.942324,41.153463,4336,636216,Ridgeline Dr @ 6024 E,South Ogden,Weber,636216,636216,41.153463,-111.942324,0,3,625,Bus,84405,0.36,3.35
-111.942319,41.1515460000001,4337,636217,Skyline Dr @ 1456 E,South Ogden,Weber,636217,636217,41.151546,-111.942319,0,2,625,Bus,84405,0.46,1.6
-111.942183,41.1514020000001,4338,636218,Skyline Dr @ 1459 E,South Ogden,Weber,636218,636218,41.151402,-111.942183,2,0,625,Bus,84405,1.85,0.26
-111.969356,41.2103010000001,4339,636221,30Th St @ 448 E,Ogden,Weber,636221,636221,41.210301,-111.969356,2,18,455,Bus,84401,1.54,17.52
-111.974865,41.2206620000001,4340,636223,25th St btwn Grant & Lincoln (EB),Ogden,Weber,636223,636223,41.220662,-111.974865,3,4,601,Bus,84401,3.24,4.12
-112.025772,41.226656,4341,636224,1900 W @ 2215 S,West Haven,Weber,636224,636224,41.226656,-112.025772,,,F620,Flex Bus,84401,,
-112.025792,41.223803,4342,636225,1900 W @ 2351 S,West Haven,Weber,636225,636225,41.223803,-112.025792,,,F620,Flex Bus,84401,,
-112.024291,41.219595,4343,636226,2550 S @ 1839 W,Ogden,Weber,636226,636226,41.219595,-112.024291,,,F620,Flex Bus,84401,,
-112.016091,41.219524,4344,636227,2550 S @ 1523 W,Ogden,Weber,636227,636227,41.219524,-112.016091,,,F620,Flex Bus,84401,,
-112.012064,41.2177560000001,4345,636228,Industrial Dr @ 2611 S,Ogden,Weber,636228,636228,41.217756,-112.012064,,,F620,Flex Bus,84401,,
-112.014181,41.214771,4346,636229,Industrial Dr @ 2823 S,Ogden,Weber,636229,636229,41.214771,-112.014181,,,F620,Flex Bus,84401,,
-112.020337,41.2078270000001,4347,636230,Midland Dr. @ 3157 S,Ogden,Weber,636230,636230,41.207827,-112.020337,,,F620,Flex Bus,84401,,
-112.023159,41.205898,4348,636231,Midland Dr. @ 3277 S,Ogden,Weber,636231,636231,41.205898,-112.023159,,,F620,Flex Bus,84401,,
-112.030087,41.204686,4349,636232,Midland Dr. @ 3309 S,West Haven,Weber,636232,636232,41.204686,-112.030087,,,F620,Flex Bus,84401,,
-112.0352,41.2014990000001,4350,636233,Midland Dr. @ 3455 S,West Haven,Weber,636233,636233,41.201499,-112.0352,,,F620,Flex Bus,84401,,
-112.040976,41.1971830000001,4351,636234,Midland Dr. @ 3617 S,West Haven,Weber,636234,636234,41.197183,-112.040976,,,F620,Flex Bus,84401,,
-112.04454,41.194376,4352,636235,Midland Dr. @ 3789 S,Roy,Weber,636235,636235,41.194376,-112.04454,,,F620,Flex Bus,84401,,
-112.044758,41.1939310000001,4353,636236,Midland Dr. @ 3806 S,Roy,Weber,636236,636236,41.193931,-112.044758,,,F620,Flex Bus,84401,,
-112.042437,41.195773,4354,636237,Midland Dr. @ 3706,Roy,Weber,636237,636237,41.195773,-112.042437,,,F620,Flex Bus,84401,,
-112.039008,41.198362,4355,636238,Midland Dr. @ 3578 S,West Haven,Weber,636238,636238,41.198362,-112.039008,,,F620,Flex Bus,84401,,
-112.034017,41.20212,4356,636239,Midland Dr. @ 3412 S,West Haven,Weber,636239,636239,41.20212,-112.034017,,,F620,Flex Bus,84401,,
-112.031369,41.203767,4357,636240,Midland Dr. @ 3352 S,West Haven,Weber,636240,636240,41.203767,-112.031369,,,F620,Flex Bus,84401,,
-112.022625,41.205995,4358,636241,Midland Dr. @ 3262 S,Ogden,Weber,636241,636241,41.205995,-112.022625,,,F620,Flex Bus,84401,,
-112.019732,41.208134,4359,636242,Midland Dr. @ 3134 S,Ogden,Weber,636242,636242,41.208134,-112.019732,,,F620,Flex Bus,84401,,
-112.016668,41.210612,4360,636243,Midland Dr. @ 2994 S,Ogden,Weber,636243,636243,41.210612,-112.016668,,,F620,Flex Bus,84401,,
-112.016896,41.210655,4361,636244,Midland Dr. @ 2997 S,Ogden,Weber,636244,636244,41.210655,-112.016896,,,F620,Flex Bus,84401,,
-112.015721,41.2196520000001,4362,636245,2550 S @ 1506 W,Ogden,Weber,636245,636245,41.219652,-112.015721,,,F620,Flex Bus,84401,,
-112.025545,41.2202140000001,4363,636246,1900 W @ 2520 S,West Haven,Weber,636246,636246,41.220214,-112.025545,,,F620,Flex Bus,84401,,
-112.025488,41.2251410000001,4364,636247,1900 W @ 2287 S,West Haven,Weber,636247,636247,41.225141,-112.025488,,,F620,Flex Bus,84401,,
-112.024465,41.228597,4365,636248,Wilson Lane @ 1862 W,West Haven,Weber,636248,636248,41.228597,-112.024465,,,F620,Flex Bus,84401,,
-111.973216,41.2212460000001,4366,636249,Grant Ave / 25th St (NB),Ogden,Weber,636249,636249,41.221246,-111.973216,4,8,601,Bus,84401,3.6,8.09
-111.97167,41.223782,4367,636250,Kiesel Ave between 23rd & 24th (NB),Ogden,Weber,636250,636250,41.223782,-111.97167,3,5,601,Bus,84401,2.52,4.64
-111.971381,41.2250340000001,4368,636251,Kiesel Ave / 23rd St (NB),Ogden,Weber,636251,636251,41.225034,-111.971381,3,5,601,Bus,84401,2.98,4.69
-112.02013,41.2195760000001,4369,636252,2550 S @ 1673 W,Ogden,Weber,636252,636252,41.219576,-112.02013,,,F620,Flex Bus,84401,,
-112.009683,41.3115780000001,4370,636254,Us Hwy. 89 @ 3000 N (SB),Pleasant View,Weber,636254,636254,41.311578,-112.009683,2,0,630,Bus,84404,2.01,0.21
-111.9997,41.2632400000001,4372,636256,200 N @ 900 W,Ogden,Weber,636256,636256,41.26324,-111.9997,,,F618,Flex Bus,84404,,
-112.00484,41.26304,4373,636257,1100 W @ 200 N,Ogden,Weber,636257,636257,41.26304,-112.00484,,,F618,Flex Bus,84404,,
-111.99986,41.2583000000001,4374,636258,2nd St @ 925 W,Ogden,Weber,636258,636258,41.2583,-111.99986,,,F618,Flex Bus,84404,,
-111.941319,41.2088360000001,4375,636259,Laurel St @ 1420 E,Ogden,Weber,636259,636259,41.208836,-111.941319,1,1,625,Bus,84403,0.51,0.98
-111.973763,41.222854,4376,636260,24th St / Grant Ave (WB),Ogden,Weber,636260,636260,41.222854,-111.973763,113,95,604,Bus,84401,113.26,94.59
-111.975701,41.222786,4377,636261,24th St / Lincoln Ave (EB),Ogden,Weber,636261,636261,41.222786,-111.975701,0,0,604,Bus,84401,0,0
-111.96873,41.266578,4378,636262,North St / Washington Blvd (EB),Ogden,Weber,636262,636262,41.266578,-111.96873,3,2,612,Bus,84404,2.62,2.16
-111.971031,41.2744080000001,4379,636263,Larsen Ln @ 327 E,Harrisville,Weber,636263,636263,41.274408,-111.971031,8,6,645,Bus,84404,7.62,6.39
-111.968692,41.3022240000001,4380,636264,Washington Blvd / 2400 N (NB),North Ogden,Weber,636264,636264,41.302224,-111.968692,58,55,612,Bus,84414,58.36,54.97
-111.969186,41.2919640000001,4381,636265,400 E @ 1853 N,North Ogden,Weber,636265,636265,41.291964,-111.969186,4,0,612,Bus,84414,3.71,0.26
-111.970489,41.221459,4382,636267,Washington Blvd Station,Ogden,Weber,636267,636267,41.221459,-111.970489,242,45,603X,Bus,84401,241.71,45.08
-112.020442,41.480447,4383,701001,Highway 89 @ 1645 S,Perry,Box Elder,701001,701001,41.480447,-112.020442,0,1,630,Bus,84302,0.1,0.57
-112.020774,41.4804770000001,4384,701002,Us Hwy 89 @ 1630 S,Perry,Box Elder,701002,701002,41.480477,-112.020774,1,1,630,Bus,84302,0.62,0.72
-112.027724,41.4717610000001,4385,701003,Us Hwy 89 @ 2075 S,Perry,Box Elder,701003,701003,41.471761,-112.027724,0,1,630,Bus,84302,0.36,1.24
-112.027551,41.4723960000001,4386,701004,Us Hwy 89 @ 2050 S,Perry,Box Elder,701004,701004,41.472396,-112.027551,1,0,630,Bus,84302,0.51,0.46
-112.011173,41.497716,4387,701005,300 E @ 625 S,Brigham City,Box Elder,701005,701005,41.497716,-112.011173,,,F638,Flex Bus,84302,,
-112.019856,41.5112940000001,4388,701006,300 W @ 24 N,Brigham City,Box Elder,701006,701006,41.511294,-112.019856,,,F638,Flex Bus,84302,,
-112.024414,41.491389,4389,701008,Medical Dr  @ 950 S,Brigham City,Box Elder,701008,701008,41.491389,-112.024414,,,F638,Flex Bus,84302,,
-112.028912,41.490983,4390,701021,800 W @ 960 S,Brigham City,Box Elder,701021,701021,41.490983,-112.028912,1,0,630,Bus,84302,0.67,0.31
-112.01587,41.5115630000001,4391,701024,Main St @ 47 N,Brigham City,Box Elder,701024,701024,41.511563,-112.01587,4,1,630,Bus,84302,4.43,1.19
-112.01602,41.490489,4392,701025,Main St @ 975 S,Brigham City,Box Elder,701025,701025,41.490489,-112.01602,3,6,"630, F638",Bus,84302,2.93,5.77
-112.02839,41.484966,4393,701026,Commerce Way @ 1156 S,Brigham City,Box Elder,701026,701026,41.484966,-112.02839,15,12,"630, F638",Bus,84302,15.28,11.8
-112.023632,41.485467,4394,701027,450 W @ 1149 S,Brigham City,Box Elder,701027,701027,41.485467,-112.023632,1,1,"630, F638",Bus,84302,1.44,0.98
-111.753318,40.308007,4395,800000,Main St / Vineyard Loop Rd (NB),Vineyard,Utah,800000,800000,40.308007,-111.753318,2,7,834,Bus,84059,1.6,7.16
-111.753554,40.307418,4396,800001,Main St / Vineyard Loop Rd (SB),Vineyard,Utah,800001,800001,40.307418,-111.753554,8,2,834,Bus,84059,8.49,2.22
-111.753637,40.3043220000001,4397,800002,Main St / 400 N (NB),Vineyard,Utah,800002,800002,40.304322,-111.753637,1,3,834,Bus,84059,0.51,3.14
-111.753728,40.3037370000001,4398,800003,Main St / 400 N (SB),Vineyard,Utah,800003,800003,40.303737,-111.753728,8,1,834,Bus,84059,8.39,1.49
-111.753197,40.2990330000001,4399,800004,Main St / 110 N (NB),Vineyard,Utah,800004,800004,40.299033,-111.753197,1,4,834,Bus,84059,1.13,4.43
-111.753662,40.2986220000001,4400,800005,Main St / 110 N (SB),Vineyard,Utah,800005,800005,40.298622,-111.753662,6,1,834,Bus,84059,5.76,1.49
-111.749686,40.2969350000001,4401,800006,Center St / 150 E (EB),Vineyard,Utah,800006,800006,40.296935,-111.749686,2,0,834,Bus,84059,1.9,0.46
-111.750364,40.29713,4402,800007,Center St / 150 E (WB),Vineyard,Utah,800007,800007,40.29713,-111.750364,0,4,834,Bus,84059,0.21,3.81
-111.743595,40.29697,4403,800008,Center St / Vineyard Rd (EB),Vineyard,Utah,800008,800008,40.29697,-111.743595,4,1,834,Bus,84059,3.55,1.39
-111.742858,40.2972040000001,4404,800009,Center St / Vineyard Rd (WB),Vineyard,Utah,800009,800009,40.297204,-111.742858,1,3,834,Bus,84059,1.18,2.83
-111.736619,40.297786,4405,800010,Mill Rd / Center St (EB),Vineyard,Utah,800010,800010,40.297786,-111.736619,31,18,834,Bus,84059,31.34,17.83
-111.722103,40.297085,4406,800012,Center St / 1200 W (EB),Orem,Utah,800012,800012,40.297085,-111.722103,9,6,834,Bus,84057,9.01,5.93
-111.721715,40.297352,4407,800013,Center St / 1200 W (WB),Orem,Utah,800013,800013,40.297352,-111.721715,4,9,834,Bus,84057,4.17,9.07
-111.709832,40.2970690000001,4408,800016,Center St / 600 W (EB),Orem,Utah,800016,800016,40.297069,-111.709832,12,9,834,Bus,84057,11.84,9.48
-111.709235,40.2972520000001,4409,800017,Center St / 600 W (WB),Orem,Utah,800017,800017,40.297252,-111.709235,7,11,834,Bus,84057,6.69,11.13
-111.696813,40.2970560000001,4410,800018,Center St / Orem Blvd (EB),Orem,Utah,800018,800018,40.297056,-111.696813,14,21,834,Bus,84057,14,21.02
-111.698246,40.297267,4411,800019,Center St / Orem Blvd (WB),Orem,Utah,800019,800019,40.297267,-111.698246,22,24,834,Bus,84057,22.13,24.47
-111.693432,40.2970270000001,4412,800020,Center St / State St (EB),Orem,Utah,800020,800020,40.297027,-111.693432,11,11,834,Bus,84057,10.6,11.13
-111.751313,40.311739,4413,800021,Vineyard Station (Bay A),Vineyard,Utah,800021,800021,40.311739,-111.751313,87,66,834,Bus,84059,86.61,65.9
-111.729338,40.2771080000001,4414,801002,Uta Mt. Timpanogos Garage,Orem,Utah,801002,801002,40.277108,-111.729338,6,9,862,Bus,84058,6.28,9.27
-111.660733,40.2633470000001,4415,801006,2230 N / Freedom Blvd (EB),Provo,Utah,801006,801006,40.263347,-111.660733,10,5,834,Bus,84604,10.39,4.74
-111.661437,40.260637,4416,801007,Freedom Blvd / 1950 N (NB),Provo,Utah,801007,801007,40.260637,-111.661437,6,21,831,Bus,84604,6.48,20.71
-111.661796,40.2593420000001,4417,801008,Freedom Blvd / 1800 N (SB),Provo,Utah,801008,801008,40.261169,-111.661604,23,8,831,Bus,84604,22.9,7.63
-111.838269,40.3934330000001,4418,801009,State St / 700 E (WB),Lehi,Utah,801009,801009,40.393433,-111.838269,4,9,850,Bus,84043,4.01,9.07
-111.839186,40.393513,4419,801010,State St / 600 E (EB),Lehi,Utah,801010,801010,40.393513,-111.839186,8,6,850,Bus,84043,8.39,6.34
-111.733924,40.0418680000001,4420,801013,100 W @ 170 S,Payson,Utah,801013,801013,40.041868,-111.733924,1,4,"821, 822",Bus,84651,0.62,4.17
-111.739706,40.386981,4421,801014,100 E @ 2148 N,Pleasant Grove,Utah,801014,801014,40.386981,-111.739706,0,0,807,Bus,84062,0,0.21
-111.739906,40.386756,4422,801015,100 E @ 2195 N,Pleasant Grove,Utah,801015,801015,40.386756,-111.739906,0,0,807,Bus,84062,0.46,0
-111.797577,40.431992,4423,801020,11000 N @ 5800 W,Highland,Utah,801020,801020,40.431992,-111.797577,0,1,807,Bus,84003,0.05,1.44
-111.797339,40.4317740000001,4424,801021,11000 N @ 5799 W,Highland,Utah,801021,801021,40.431774,-111.797339,1,0,807,Bus,84003,1.13,0.05
-111.811242,40.4319190000001,4425,801022,11000 N @ 6350 W,Highland,Utah,801022,801022,40.431919,-111.811242,0,1,807,Bus,84003,0.36,1.03
-111.811251,40.4316890000001,4426,801023,11000 N @ 6351 W,Highland,Utah,801023,801023,40.431689,-111.811251,2,0,807,Bus,84003,2.11,0.15
-111.707504,40.325183,4427,801031,State St / 1600 N (SB),Orem,Utah,801031,801031,40.325183,-111.707504,49,27,850,Bus,84057,48.53,26.79
-111.612136,40.1424450000001,4428,801032,State Hwy @ 1796 S,Springville,Utah,801032,801032,40.142445,-111.612136,3,7,"821, 822",Bus,84663,2.78,7.26
-111.611912,40.1423270000001,4429,801033,State Hwy @ 1793 S,Springville,Utah,801033,801033,40.142327,-111.611912,6,3,"821, 822",Bus,84663,5.97,3.09
-111.661881,40.252616,4430,801034,Freedom Blvd / Paul Ream Ave (NB),Provo,Utah,801034,801034,40.252616,-111.661881,11,11,834,Bus,84604,10.81,10.51
-111.682385,40.3266820000001,4431,801038,1600 N @ 567 E,Orem,Utah,801038,801038,40.326682,-111.682385,1,1,862,Bus,84097,0.62,1.49
-111.682559,40.326511,4432,801039,1600 N @ 568 E,Orem,Utah,801039,801039,40.326511,-111.682559,1,1,862,Bus,84097,0.72,0.62
-111.691825,40.326713,4433,801041,1600 N @ 139 E,Orem,Utah,801041,801041,40.326713,-111.692912,5,2,862,Bus,84057,5.15,2.27
-111.693763,40.3265400000001,4434,801042,1600 N @ 152 E,Orem,Utah,801042,801042,40.326556,-111.692681,2,3,862,Bus,84057,2.06,2.78
-111.679491,40.326312,4435,801043,1600 N @ 695 E,Orem,Utah,801043,801043,40.326312,-111.679491,1,2,862,Bus,84097,1.08,1.7
